target,kmeans,pca_x,pca_y,tsne_x,tsne_y
1,0,-0.06815514,-0.01976716,-3.09177375,5.90257311
0,0,-0.11508184,-0.04133138,-28.81517792,-44.30160904
1,1,0.49703298,-0.05095296,30.72511101,46.56097031
1,1,0.46272471,-0.17475416,-33.54759979,49.61719131
1,1,0.34990906,0.83850801,15.24519444,78.79481506
1,1,0.65654652,-0.21927952,-23.22481537,48.67148972
0,0,-0.08086363,0.02841355,-0.66852152,28.22055817
0,0,-0.23695854,0.05775149,45.16143036,-23.0161953
0,0,-0.08086117,0.01651026,-25.42295647,-27.7412796
0,0,-0.12461349,0.01834124,9.76116085,-36.98629379
1,0,0.20040071,-0.25494261,-51.57530212,5.56244755
0,0,-0.16458487,0.02155713,53.3498764,-18.67122269
1,0,0.21691422,-0.2367559,-54.64571762,5.02015972
0,0,-0.12484762,0.03972233,53.16786957,-15.99551964
1,0,0.04803036,-0.09560615,-44.73590469,-3.22024441
1,1,0.56028753,-0.11241565,-34.88653946,48.83547592
1,0,-0.06162754,0.00012194,8.72194386,20.45336533
1,0,-0.07917977,-0.01448019,4.71440601,28.6699276
0,0,-0.26428837,0.04993651,31.6651001,-23.65684509
1,1,0.34020523,0.83786753,17.05677795,79.47701263
1,0,-0.05155436,-0.02899278,42.80755615,8.37742043
0,0,-0.13754916,-0.00916552,31.82104874,13.74323177
0,0,-0.1666299,0.00116496,37.90579605,5.61427259
1,0,0.07999591,-0.1629517,-34.92021561,23.40820503
1,1,0.50430393,-0.01585841,31.07671738,48.31432724
0,0,-0.08428839,0.00836607,32.91153336,6.99363375
1,1,0.47541526,-0.07640801,30.90456963,42.61262894
1,1,0.48462261,-0.10879152,-28.92835617,36.26960373
1,1,0.32105619,0.80089223,19.02006531,80.01521301
0,0,-0.11714742,0.01241146,-25.35021019,-41.51454926
1,0,-0.02390211,-0.07766232,-9.59743214,4.87526464
0,0,-0.08344875,-0.00601256,-10.79165936,-11.09136009
1,0,0.14057741,-0.21360028,-45.67326355,10.14343071
0,0,-0.24456411,0.05787303,43.05195236,-20.18093491
1,1,0.50181252,-0.02129881,33.47457886,50.03641891
1,0,0.08292814,-0.04898702,-31.40389824,35.02246857
0,0,-0.10513734,-0.05889634,-33.04249573,-48.10777283
1,0,-0.02040831,-0.07092882,31.00382233,8.63267899
1,0,0.06595082,-0.10857769,-39.47304535,2.97330213
1,0,-0.00387129,-0.07029932,8.10321808,6.86427402
0,0,-0.09793141,-0.08353643,-21.93233299,-44.44031525
1,0,0.12237093,-0.09768726,11.85800934,48.20869827
0,0,-0.09283178,0.06241053,40.27240372,-35.06030273
1,0,0.16080343,-0.18525936,-55.90781403,13.79714298
0,0,-0.18273237,-0.02071549,11.91035271,-7.74166489
1,0,-0.04846288,-0.03797868,-13.98803043,10.90447521
1,0,0.11526774,-0.15727819,-48.78839493,15.84133434
1,0,-0.01864875,-0.06526734,8.91719913,15.1565094
0,0,-0.05753844,-0.0717277,-12.2034359,14.21959305
0,0,-0.08327759,-0.03639918,3.84198427,-42.43747711
0,0,-0.17404285,0.02383879,-2.48399949,-15.77772141
0,0,-0.23397941,0.05063887,-20.43362427,-14.2552433
1,0,0.14789738,0.09800572,-19.67356491,22.61678505
1,0,-0.04809448,-0.06858625,9.43197155,6.15114164
0,0,-0.28244239,0.06318254,44.02056885,-28.28155708
0,0,-0.19905978,-0.00327134,5.4527359,0.18120354
1,0,-0.02738221,-0.09475873,-5.1970005,-16.92032814
1,0,-0.02557249,-0.04939653,39.2798233,11.56834507
0,0,-0.19542506,0.02546657,50.48930359,-24.29384995
0,0,-0.12637658,-0.00099007,-21.15379715,-19.6732502
0,0,-0.17949054,0.01088842,35.85913849,19.5039711
0,0,-0.14712604,-0.00190017,4.49992323,-41.05527496
1,0,0.01720364,-0.08134243,-29.68407631,26.7173214
1,1,0.32884059,0.80349372,18.44826698,77.43156433
1,1,0.52632166,-0.17922784,-24.46142006,42.73880005
1,1,0.35667914,0.8735217,11.74435329,72.95566559
0,0,-0.11813892,-0.06032291,-28.01684952,-47.45337296
0,0,-0.11590959,-0.01162902,-6.85589504,-14.8290863
0,0,-0.19167942,0.02716746,34.3037529,-17.83800888
1,0,0.12344805,-0.17264408,-35.09448624,15.31697083
1,0,-0.03885641,-0.03883274,36.28061676,16.16711235
1,1,0.51515722,0.07695348,34.47008896,52.53545761
0,0,-0.21366574,0.02070799,17.64301682,-45.83831406
0,0,-0.15254576,0.0083653,33.33436203,16.47707939
0,0,-0.142106,0.03669102,47.42816544,-15.3717556
1,0,-0.04459266,-0.05140368,38.76947784,17.1134491
1,0,-0.06149135,-0.01198704,-5.15597725,2.77259994
0,0,-0.12696861,0.04048964,9.09639645,-15.02603436
0,0,-0.19933087,0.04802213,39.71323013,-29.45359993
1,1,0.57240743,-0.24892497,-26.0661869,45.90959549
0,0,-0.05296096,0.01564452,-7.66706324,48.6479454
0,0,-0.14636101,-0.00740349,14.81244659,-18.41603088
1,0,0.1655919,-0.18487697,-36.09371185,11.91382217
1,0,-0.0830486,-0.03957991,33.08552933,18.8965416
1,0,0.2231464,-0.24671609,-50.99405289,6.10360861
1,1,0.33235027,0.80995978,18.01881027,77.13547516
0,0,-0.26545085,0.04096702,29.08895111,-7.09726048
1,1,0.51441138,0.23124074,31.28668404,54.57768631
1,0,0.13473217,-0.20449656,-34.2654953,21.65724754
1,0,0.2177789,-0.27465283,-49.19975662,0.71043992
0,0,-0.13473288,-0.04168235,-15.2140131,-28.91485023
0,0,-0.12432527,0.00337652,-9.67513943,-38.13288116
1,1,0.36397671,0.74428509,12.08883667,80.18287659
0,0,-0.20648262,0.01836059,18.93001175,-47.38740158
1,1,0.33445039,0.85476347,9.06595325,72.21987915
1,0,-0.0719424,-0.03168267,36.14877319,15.40058804
1,0,0.10891651,-0.20424744,-34.15903854,12.46494102
1,0,0.19151101,-0.20587355,-33.99924469,21.23253822
0,0,-0.1432079,-0.01923357,-11.41022587,4.63713884
0,0,-0.15046272,-0.00137737,-1.4948777,9.85345364
1,1,0.62017302,-0.22767204,-23.02647591,47.50072098
0,0,-0.10859138,-0.04770338,-15.84103775,9.6368351
0,0,-0.1005344,-0.00813836,-20.89432716,-55.22808838
1,0,0.08903242,-0.06741129,-33.36843109,28.82638931
0,0,-0.13967774,0.00368495,15.92895699,-17.16126823
1,1,0.27352813,-0.09492652,29.66710281,45.88684082
0,0,-0.22056729,0.01869588,18.77391815,-46.26143646
1,0,0.08509978,-0.11411934,-55.22800827,-7.95386362
1,1,0.31863123,0.79089644,18.41803169,81.72019958
1,1,0.56945442,-0.19993956,-18.37167168,42.55982208
1,0,-0.0313598,-0.078985,8.60819626,6.58592939
0,0,-0.17406155,0.00957415,35.31118774,11.45997906
1,0,0.21917063,-0.18214087,-36.57753372,24.8959465
0,0,-0.12318101,0.00423084,20.47104073,-19.99913597
0,0,-0.10931247,0.01093328,38.64365768,12.01799393
0,0,-0.10702122,-0.0037186,-11.3573885,-40.6268425
0,0,-0.1181197,-0.00525132,39.98802567,1.57934451
0,0,-0.13267584,-0.05325415,-19.54592896,-54.45940781
1,1,0.57428675,-0.12497418,-21.34572411,41.8833313
0,0,-0.12163774,0.01286783,-17.67135048,-42.25124359
0,0,-0.12146499,0.00086734,-14.76312542,-13.35158253
0,0,-0.31769346,0.07256891,44.15276718,-27.51179314
1,0,-0.07278653,-0.03432623,-11.45276546,12.85900593
1,0,0.16381467,-0.21809836,-36.41124725,15.12136555
0,0,-0.09064025,0.0118951,-18.85275841,-12.28709602
0,0,-0.10361167,-0.03974952,-29.7576313,-52.04916382
0,0,-0.18030914,0.06507669,38.74725342,-50.73158646
1,0,0.02756228,-0.08778384,-28.10604095,20.08955765
0,0,-0.30509494,0.06181189,39.44981766,-22.84688759
1,0,-0.0822599,-0.04179026,33.39354324,12.5934391
1,0,-0.07120686,-0.03168687,18.3022995,5.80891514
1,0,-0.07786348,-0.04719447,-14.50199986,5.5438776
0,0,-0.13227086,0.01834553,9.68006325,-37.04537582
0,0,-0.00053545,0.00549304,-27.49161148,-6.69206905
0,0,-0.33579707,0.07380753,40.29914093,-28.39642334
1,1,0.6019951,-0.25564184,-24.50169182,47.91025925
0,0,-0.14216355,-0.0198012,0.27059639,-26.9285202
1,0,-0.03317849,-0.06371321,-8.18570518,11.02330685
1,0,-0.11061704,-0.01470892,32.33062363,15.99707699
0,0,-0.23887295,0.03192627,36.80194473,-31.75218391
0,0,-0.14059324,-0.00680942,-19.57302666,-55.71998215
0,0,-0.13480893,0.01843732,36.62271118,14.14306831
0,0,-0.12283864,0.02641528,4.58647823,-24.12462044
1,0,-0.0685849,-0.01564734,-7.93660307,19.79750443
1,0,-0.03749937,-0.064006,26.62440681,-3.07419538
0,0,-0.22774183,0.0486004,32.9621048,-20.51971436
0,0,-0.08428398,0.00897146,-18.11810684,-38.55392075
0,0,-0.11497244,-0.04394124,-29.28018188,-46.81853104
1,1,0.4684267,-0.08509002,30.01730347,42.44135284
0,0,-0.15468451,0.0010776,-26.19316483,-42.22655487
1,0,0.08859639,-0.16057864,-61.90906525,8.2182169
1,0,0.20777331,-0.20348611,-36.11689758,15.30447578
1,0,-0.05804408,-0.06314481,-10.5783062,7.56535196
1,1,0.3737528,0.75110518,4.13666391,73.53831482
0,0,-0.15937638,-0.01790363,-35.35039902,-53.5846138
1,0,-0.01015515,-0.03060559,27.67847061,9.10103512
1,0,-0.03873776,-0.10109264,-6.38545513,11.64928436
1,0,-0.08553355,-0.01884972,-38.67388153,2.41708016
0,0,-0.1670683,0.01652958,-6.74655962,-24.05916595
1,0,0.18344635,-0.08498603,5.13281059,52.28116226
1,0,0.14255146,-0.21380504,-60.95402527,8.05622959
0,0,-0.13420141,-0.01082125,15.69320393,-17.49452972
0,0,-0.16118597,-0.00858942,35.47055054,5.45059204
0,0,-0.1622721,0.02124458,24.15324402,-30.88731194
1,1,0.49951066,-0.03213193,31.29836273,47.43916321
0,0,-0.14614422,0.0153591,-36.8135376,-43.29625702
0,0,-0.17680309,-0.00111329,-4.06302452,9.45692253
0,0,-0.1089788,0.00061602,-26.08469009,-34.60935211
1,0,-0.1207455,-0.00990323,21.09789085,-19.96678925
1,0,0.05236304,-0.11320797,-39.1039505,2.67099357
0,0,-0.15928829,-0.01033929,13.85459328,-11.0642004
1,0,-0.08611118,-0.04614459,8.7803545,2.39089561
1,1,0.52657406,-0.18762463,-29.17542076,35.2677002
1,1,0.5633607,-0.13548081,-29.25251961,37.29989243
0,0,-0.1120654,-0.01342114,-15.42523289,-24.45772552
0,0,-0.11089847,-0.07114297,-11.11116505,-37.33588028
1,0,0.02295806,-0.06696675,-27.44433022,-5.79809332
0,0,-0.2165612,-0.00450713,8.80667019,-9.1469593
1,1,0.60532012,-0.20068961,-19.07341766,45.75841522
1,1,0.31888377,0.819734,5.34068918,69.34451294
1,1,0.57042578,-0.15314299,-36.57394409,49.33125305
1,1,0.23248552,0.48262442,8.35900021,81.52619934
1,1,0.32392671,-0.13232281,24.78598213,43.75496292
1,0,0.10139379,-0.20458021,-51.58148956,-3.4042995
1,0,-0.08791178,0.00584767,-12.83700657,-5.98560572
1,1,0.62757376,-0.18044888,-33.17863083,47.91200638
0,0,-0.09035063,0.02680144,9.47599697,-3.69424105
1,0,0.12028718,-0.06915066,9.4412117,48.06184006
0,0,-0.09472163,0.00495235,-37.49447632,-49.19936371
1,1,0.4875305,-0.06045935,30.55983353,45.23727798
1,1,0.49770985,-0.01613842,32.95469666,50.07107544
1,0,-0.04958593,-0.05999897,-11.46492004,12.87999439
1,0,0.0620167,-0.14723945,-41.4627533,16.3919754
0,0,-0.07377017,-0.07921969,-33.51043701,-53.70053482
0,0,-0.18291582,-0.0151147,7.96571732,1.80181885
0,0,-0.09291299,0.02932891,-21.5735054,-59.45188141
0,0,-0.17097912,0.04855808,39.13775635,-51.57423401
1,0,-0.02855517,0.08171688,39.14597702,18.15316582
1,1,0.33602554,0.80240253,17.62216949,80.58629608
1,1,0.64190984,-0.20775082,-24.74322891,49.03313446
1,0,-0.07612551,0.02323471,-12.13717937,26.21569061
0,0,-0.14184327,0.00364702,-10.85208321,-16.55336571
1,1,0.55257932,-0.13553092,-35.60413742,48.31019592
1,1,0.64452083,-0.19994558,-21.96421623,48.45055771
0,0,-0.10130777,-0.02875189,-33.93453979,-49.71709061
0,0,-0.0695137,0.08082782,34.56729507,14.3731041
0,0,-0.16143361,0.00414966,3.83252907,-3.16896772
1,0,-0.011206,-0.0591553,-26.76580429,13.40779686
1,0,0.22498909,-0.25071361,-51.94882584,7.03734541
0,0,-0.25871639,0.07240343,45.07145691,-27.28003502
0,0,-0.14778208,-0.03215086,-11.0496769,-29.24798775
1,1,0.56885912,-0.11179874,-36.30968857,47.80353165
0,0,-0.13179989,-0.00730467,-0.4845916,-7.2877903
0,0,-0.10781989,0.01486268,-36.48748398,-50.40221405
1,1,0.60302099,-0.2231232,-23.99693489,49.10901642
0,0,-0.09808349,0.01412455,-9.55397224,-50.25577927
0,0,-0.08041852,-0.0409505,11.7344923,-8.81753254
1,1,0.33963776,0.84742576,10.01630211,70.46362305
0,0,-0.12378694,0.0199789,8.64017773,-37.99487686
0,0,-0.15205305,-0.00772182,-4.78274584,-9.0469141
1,0,0.21535049,-0.25498795,-37.98540497,12.47986603
0,0,-0.11658659,-0.00892743,-10.43397808,-50.62685013
0,0,-0.12328195,0.03525165,40.03746796,-44.12859344
1,0,0.04684865,-0.03108803,18.71990585,-1.79549897
0,0,-0.24733226,0.06557822,42.58131027,-29.73716927
0,0,-0.04218403,0.03368171,16.31841469,0.05891556
0,0,-0.147547,0.02310883,5.30101538,-29.50325584
1,0,0.15831382,-0.26891662,-55.74944687,3.12765622
1,1,0.55058698,-0.16407715,-17.80060387,41.84160995
0,0,-0.11295069,-0.00627909,-33.57083511,-38.38479614
0,0,-0.14409413,-0.01474997,20.64959526,4.49459505
1,0,-0.07715008,-0.02892179,-2.80037451,17.26991653
1,0,0.13815015,-0.2003734,-57.49800873,4.52560043
0,0,-0.28877592,0.06592232,43.10459518,-24.29854202
0,0,-0.02353965,0.06913464,-27.59164619,-7.48788738
0,0,-0.1216086,-0.02370447,-1.10953557,-21.54482079
0,0,-0.11003489,0.02614974,23.64059067,-48.78475571
1,0,0.03287671,-0.01506297,11.68394661,50.33663177
0,0,-0.19324025,-0.00877888,8.99615192,-12.40180588
0,0,-0.10172713,-0.05091129,-34.6580925,-47.70930862
1,1,0.63046855,-0.22994437,-30.33195305,47.46379471
1,0,-0.01154281,-0.0491149,0.61851376,11.8392086
0,0,-0.13688121,-0.01583098,31.99687195,5.64610815
0,0,-0.12898195,-0.00102046,4.64152241,-42.34780121
0,0,-0.07853283,-0.00578521,-39.12205124,37.39588928
0,0,-0.14366032,-0.00077213,37.18252945,18.06832123
1,1,0.48845716,-0.05851504,30.78779793,45.65013885
1,0,0.09158048,-0.04445214,9.39673805,48.83796692
0,0,-0.15376035,0.01311162,21.39840508,-39.61590576
0,0,-0.26816632,0.06308748,34.21638489,-25.81298447
1,0,-0.05129758,-0.03304644,7.90325165,26.23865509
0,0,-0.11790292,0.00976056,-4.89807796,-45.72875214
1,1,0.31106554,0.81389397,5.18416023,68.11762238
0,0,-0.15577138,0.00950524,7.51205921,-18.17472267
0,0,-0.13239323,0.00038946,36.22906113,7.02074718
0,0,-0.21868517,0.01951596,18.37018204,-45.19354248
0,0,-0.16723381,0.14607351,38.00433731,19.28306961
0,0,-0.30554689,0.07706212,35.44271851,-28.89716721
1,1,0.55241042,-0.16392473,-37.58611679,44.3327446
1,1,0.52154259,0.02338548,31.8961792,52.28266907
0,0,-0.3352376,0.07101505,40.58942413,-28.93132973
1,1,0.34875118,0.84572068,16.16625023,76.27492523
1,0,0.15693928,-0.20357054,-36.63682938,15.1179657
0,0,-0.11101879,0.01242758,-0.97790974,-36.36714172
1,0,-0.02844564,-0.06879981,4.26957417,28.25370216
0,0,-0.13480302,0.00138844,-6.58948946,-36.85209274
1,0,0.03384153,-0.04538574,11.51370907,50.0605545
1,1,0.60670097,-0.15788375,-23.11875534,45.22882843
0,0,-0.08585225,-0.0556779,-33.31849289,-51.45391846
1,1,0.32221551,0.80064361,18.12092781,80.97035217
1,1,0.35031391,0.84879463,15.82548809,76.84514618
0,0,-0.20643325,0.009852,18.11872673,-47.23057556
1,1,0.61334031,-0.23743935,-24.19691086,45.99067688
1,0,-0.03204848,-0.04088424,12.0832243,11.36091423
1,1,0.47272489,-0.08877101,28.01025391,43.180336
1,0,0.1991867,-0.24669575,-55.06475067,6.76564026
1,0,0.17278398,-0.13655967,-46.21866226,9.84295464
1,0,0.20361087,-0.1712804,-40.86102295,11.16332722
1,0,-0.0751718,-0.02452588,7.78089428,26.40642738
0,0,-0.16763433,-0.01844274,8.21254349,-0.41865686
1,0,0.07972469,-0.16180541,-50.44275284,15.65591431
0,0,-0.33109705,0.06807921,38.20326614,-25.08839035
0,0,-0.09077037,0.06844196,15.66872501,-4.55722523
0,0,-0.19916886,0.02130357,20.2556591,-47.26626205
0,0,-0.15556839,-0.00734594,-1.17902386,-21.30707359
0,0,-0.18179644,-0.00252023,-2.244874,-41.51771545
1,1,0.61805926,-0.24314801,-21.59287643,50.2169342
0,0,-0.10427357,-0.02140741,27.02903748,-3.74562573
0,0,-0.16973187,-0.01074965,30.80834961,2.57705665
1,0,-0.11026134,-0.00437456,25.49661827,12.86067104
1,0,-0.04824325,-0.03257745,30.74894333,1.70819461
0,0,-0.12459494,0.03179468,42.00967407,-7.02172041
1,0,-0.01592019,-0.06692724,2.25626469,27.46123886
0,0,-0.12093787,-0.00343661,35.2018013,10.18802643
1,0,0.18798737,-0.18489542,-28.26941109,29.97126007
1,1,0.53415575,0.1601537,31.40353775,54.03393173
0,0,-0.11567094,0.00241565,-10.46309853,-50.70356369
1,0,0.17713639,-0.23764736,-38.35576248,15.32264614
0,0,-0.12803142,-0.00109879,14.12761497,-3.6641171
0,0,-0.12393734,0.03138224,53.17210007,-16.02633667
0,0,-0.1285155,-0.00987381,2.31031656,-12.22565556
1,0,-0.05984623,-0.04377954,3.70782042,29.20409393
1,1,0.35716041,0.81532114,14.83800793,80.39221191
1,1,0.6189503,-0.22905581,-21.66359329,49.77926254
0,0,-0.11416739,-0.01204933,-6.85592747,-14.82877064
0,0,-0.12036522,-0.01977691,11.40507507,-5.9352169
0,0,-0.17083399,0.00733307,39.38297272,13.29669476
1,0,0.22050128,-0.10486164,11.58459282,47.34481812
1,0,0.20800495,-0.25558282,-53.7539711,5.75395632
0,0,-0.15724283,0.02363069,11.17376137,-42.23671722
0,0,-0.10761805,-0.08845466,-25.67147064,-47.70436859
0,0,-0.1403529,0.00864929,-5.28612137,-3.0109086
1,0,0.09514803,-0.1482127,-28.86737442,28.47887039
1,1,0.35493806,0.84243281,14.87844086,78.4562912
1,0,-0.08305827,-0.03212767,21.72871971,-47.88917923
1,0,0.11082853,-0.08946229,-36.35468674,34.06685638
1,1,0.51622659,-0.20112585,-19.93424606,51.38203812
1,1,0.59432109,-0.16396425,-34.83215332,48.19001389
0,0,-0.15045687,0.00413139,28.89176941,-2.19700217
0,0,-0.1188995,-0.02515532,-7.03259182,-30.78400421
1,1,0.59493414,-0.20528607,-34.53044891,46.93242264
1,0,0.10158501,-0.06212282,-28.34920883,30.53509521
1,1,0.50352902,-0.09801531,-21.59630775,40.37770081
1,1,0.59274111,-0.24833625,-26.31650734,51.90078735
0,0,-0.13378734,0.02870074,23.30187225,-20.89750481
0,0,-0.10681686,-0.0316057,-13.79207516,-27.60486603
0,0,-0.19402533,0.01314702,40.18568039,14.96008015
0,0,-0.06085974,-0.0064849,-35.70692444,-8.75142097
1,0,0.20140524,-0.16790012,13.63907719,45.59200668
0,0,-0.12264672,0.01125781,11.4605608,-25.61122131
0,0,-0.15825825,0.00313418,37.99308777,5.58418655
0,0,-0.15873955,0.0454191,34.60151672,-15.30157185
0,0,-0.1547519,-0.00625048,-25.90228653,-41.2389946
1,0,0.11015215,-0.19260173,-43.68867493,16.84367371
1,1,0.50713155,-0.00767725,30.47721672,48.72573853
1,0,-0.01818973,-0.02284453,3.25566125,25.59674263
0,0,-0.14876698,-0.03100708,-19.00322914,-52.13842392
1,0,-0.07112641,0.02366491,10.17173481,3.20577669
0,0,-0.11783863,0.00130144,-2.73693156,22.91404533
0,0,-0.10490091,-0.02597456,-29.66614342,-51.93429184
1,0,-0.02032251,-0.06188013,7.22344398,6.16691256
0,0,-0.09891591,-0.0588429,-9.16403675,-22.88968658
1,0,-0.05869321,-0.05208374,-20.95174408,16.82775116
1,1,0.31874662,0.82945826,6.80848217,68.82125092
0,0,-0.11478414,0.02432707,20.77638626,-25.58621597
1,0,0.00751414,-0.03309434,23.43327713,6.81558228
0,0,-0.12873311,-0.00203556,19.10086441,-5.68732738
0,0,-0.14277488,0.00940154,-5.7305975,-28.83472061
1,0,-0.02385342,-0.06556787,3.01731944,29.83194542
0,0,-0.20338891,0.01640335,30.70170212,-24.56395721
1,0,0.02464022,-0.01736373,8.91493607,50.87572479
0,0,-0.10072172,-0.03072108,-23.31064224,-40.46243286
1,0,-0.00554542,-0.05016982,5.62862253,24.64393044
0,0,-0.12713883,-0.00417974,-17.04931068,-35.35914993
0,0,-0.2112081,0.02492723,19.93221664,-44.56471634
0,0,-0.18085305,0.01910972,19.99750137,-47.96458817
0,0,-0.16601296,0.00102642,-0.94834411,9.74936867
0,0,-0.22087282,0.0525953,35.9942894,-23.22566414
1,1,0.48247513,-0.07133783,28.64938736,44.34316635
0,0,-0.19791097,0.01759268,42.43003845,13.7656641
1,0,-0.0682932,0.03445046,27.26078606,21.99947929
0,0,-0.17281292,-0.01349121,6.89642572,0.84479606
0,0,-0.07877256,0.02263776,-32.07089233,-26.55829048
0,0,-0.11378694,0.00850427,-16.6746769,-25.24873352
0,0,-0.10611676,-0.01832392,-30.94547653,-40.24447632
1,1,0.24347267,-0.12588292,25.96203232,44.08583069
1,0,0.02087214,-0.05733099,-7.50291061,14.45299625
1,1,0.5590795,-0.12839206,-19.80723572,41.81859589
0,0,-0.21977381,0.04721076,49.26834869,-27.20264244
0,0,-0.1207124,0.02649597,4.65024805,-24.10856247
0,0,-0.12917068,-0.02592995,-6.61168909,-30.52256966
0,0,-0.09376728,-0.03168431,-29.65040779,-52.01731873
1,1,0.34476478,0.86944756,10.5697813,72.7274704
0,0,-0.07308669,0.18937669,40.97650528,19.34424973
0,0,-0.22884628,0.07744837,35.06445312,-14.31361675
1,1,0.33961082,0.85133992,9.46081066,70.9474411
1,1,0.62312667,-0.21966254,-21.82855988,47.2088623
1,1,0.60133972,-0.1371803,-22.0537262,44.10083008
0,0,-0.18545481,-0.02246992,-12.23152065,-30.69694328
0,0,-0.11299516,-0.0051571,25.7298584,-4.49591923
0,0,-0.33016656,0.0676444,43.75162888,-27.33045387
0,0,-0.10987438,-0.01203085,14.76582813,-18.37654305
0,0,-0.16391488,0.0006157,-21.19052505,-33.54705811
0,0,-0.08940059,-0.00197855,0.27690664,-5.69445992
1,0,-0.00355071,-0.07101889,2.57927179,29.89853668
0,0,-0.11651214,-0.01118606,-21.58540344,-59.23129272
0,0,-0.17052419,0.00312271,15.43134785,-26.21251869
0,0,-0.13784313,-0.0060387,-5.53432035,-12.42377186
1,0,-0.05850099,-0.03323974,3.34647179,27.81290054
0,0,-0.0875681,0.0602645,-27.4033947,-8.89858913
1,0,-0.06948116,-0.07193273,-13.69748783,7.89837265
0,0,-0.07425163,0.01196511,-12.81790161,-19.36898422
1,1,0.49613062,-0.19259959,-27.84324646,35.51713562
0,0,-0.11200124,0.02495072,4.56469488,-24.12212372
1,0,-0.06427746,-0.01803493,5.8818388,27.72854805
1,0,0.07470323,-0.10818179,-55.34766006,-8.3702507
0,0,-0.10289737,-0.05689288,-24.32253838,-37.73675537
1,0,-0.01074207,-0.00564839,4.64485121,9.33332729
1,0,0.1679566,-0.26244006,-51.02417755,1.19855845
0,0,-0.21316234,0.04761498,35.58798218,-27.56975174
0,0,-0.13045239,-0.00921417,-18.82322311,16.4673214
1,0,-0.03929921,-0.04562126,2.62265253,30.93287849
0,0,-0.16313244,0.03144045,33.55670929,-33.56596375
1,0,0.06152181,-0.09661922,25.4613018,-2.37871218
1,0,-0.04338946,-0.01552588,-12.12910175,15.24208355
0,0,-0.08227166,0.03886714,14.43370056,-5.75313044
0,0,-0.0695289,0.06067673,53.40126801,-18.22533607
1,0,-0.06158051,0.05909016,-9.19445515,19.11088943
1,0,0.12437493,-0.0672823,12.48027802,49.57782745
1,0,0.15571656,-0.23612882,-47.25020218,2.09726262
1,0,-0.00237765,-0.04922655,-26.37814522,29.39134407
0,0,-0.08452174,-0.04381937,-10.63221741,-50.62972641
0,0,-0.1352043,-0.0153053,-7.03366423,-27.72712135
0,0,-0.17193459,0.0373852,16.62995148,-7.76775646
1,0,0.25034931,-0.25322169,-53.7612915,7.30849886
0,0,-0.14207912,0.01904568,27.40867043,-15.0891571
1,0,-0.06683601,-0.02301947,11.17535782,10.91936111
1,0,-0.03684018,-0.0520703,27.66295433,-1.58476758
1,0,0.21435709,-0.17075798,-49.36270142,12.94987011
1,0,-0.0506298,0.01306438,-27.97183609,-39.21920013
1,0,0.24340837,-0.0859289,-45.59101105,11.04544353
0,0,-0.14925109,0.01293911,29.58989716,-38.14751053
0,0,-0.13358881,0.01157102,8.05957985,-34.50579453
0,0,-0.11889211,0.00861949,-27.65782738,-55.57389069
1,0,-0.10040683,0.00082717,45.07221603,18.17126465
0,0,-0.16360099,-0.02543406,-11.24541283,-17.35661697
0,0,-0.11464772,0.01052482,-17.63268661,-54.34428406
1,0,0.07017776,-0.0355356,-28.03642654,-6.05001259
1,1,0.56800082,-0.26092784,-22.97830009,52.36978531
0,0,-0.05882867,-0.0448902,-6.8476615,26.06778717
1,1,0.60484765,-0.18519358,-32.46437073,45.66772842
1,0,0.15245201,-0.22137292,-47.72191238,3.74419165
0,0,-0.13262014,0.0340521,53.12710571,-15.80537701
0,0,-0.11121135,-0.01197766,14.62466908,-39.86125565
1,0,0.07292123,-0.19669751,-45.69256973,5.31354952
0,0,-0.11424856,0.00683623,2.63651419,-22.36202621
1,0,-0.05971757,-0.05604385,4.09330654,27.67860031
0,0,-0.21249471,0.03004449,14.07922173,-21.41648674
0,0,-0.27710157,0.05156775,31.31015015,-37.06629562
0,0,-0.27413368,0.06179975,41.0657959,-31.93259811
0,0,-0.13850293,0.03292343,48.02154541,-10.04605675
1,0,-0.05501906,-0.06111075,-11.54121876,5.17689657
1,1,0.57798527,-0.2563788,-24.50574875,52.85556793
0,0,-0.10386406,0.00165681,-13.32434368,-16.59205246
0,0,-0.12192742,-0.06255953,-29.35402489,-51.21246338
1,1,0.56318689,-0.16655698,-35.89886856,43.97258759
0,0,-0.13544011,0.0194564,6.72565317,3.47939491
1,0,-0.01292587,-0.04749873,6.30124855,18.07343292
1,1,0.48514595,-0.0594623,30.04020119,45.19553757
0,0,-0.13022793,0.04550459,7.37209082,-20.0581913
0,0,-0.18851627,0.01140781,36.28648376,18.66648865
0,0,-0.15009064,-0.01860813,-6.11515474,-37.32985306
1,0,-0.0577973,-0.04713292,-2.67798805,6.04472351
1,1,0.60195709,-0.18800146,-27.34529686,47.52759171
1,0,0.1621129,-0.09789212,10.20025349,48.22874451
0,0,-0.11138428,-0.01048566,-35.12201309,-50.87844086
1,1,0.55790938,-0.20970712,-29.93963623,37.51863861
0,0,-0.16757034,0.03025091,34.26115417,-30.31227684
0,0,-0.0631062,0.01603617,53.97132874,-18.85139847
0,0,-0.12963232,0.00779342,-1.21408105,19.64519691
0,0,-0.17095351,0.02148857,6.34907961,-34.54452515
0,0,-0.13408756,-0.01357406,-33.2523613,-38.12433243
