target,alpha,beta
0,0.452865,0.0
0,2.559025,0.0
1,0.0,0.409357
0,4.842767,0.0
1,0.0,2.337662
0,4.864865,0.0
0,2.861635,0.0
0,0.599251,0.0
0,4.937759,0.0
1,0.0,0.698254
1,0.095563,4.109215
0,0.872274,0.0
0,3.465347,0.0
1,0.0,9.306931
0,1.460948,0.0
0,0.338812,0.0
1,0.0,2.252011
1,0.0,2.63287
0,1.780264,0.0
0,1.621622,0.0
1,0.0,0.286201
0,3.906021,0.0
0,1.896951,0.0
0,0.216551,0.0
1,0.0,0.281737
1,0.05896,1.975153
1,0.0,4.131148
1,0.0,3.473945
0,2.052786,0.0
1,0.0,2.681992
1,0.130841,0.294393
1,0.206591,1.308411
1,0.0,3.043478
0,1.846393,0.0
1,0.027053,0.43285
0,1.500536,0.0
0,0.234063,0.183179
0,2.137405,0.0
0,1.427632,0.0
0,1.119719,0.0
1,0.0,1.975541
0,3.173804,0.0
1,0.0,8.817481
0,1.485411,0.0
0,3.041345,0.0
0,4.923547,0.0
1,0.0,2.904564
0,0.813481,0.0
0,0.24113,0.0
1,0.0,14.564756
1,0.0,8.538755
1,0.0,3.665835
0,1.728625,0.0
1,0.0,8.925319
1,0.707294,1.193559
1,0.0,1.822485
0,6.569579,0.0
1,0.0,0.289057
0,1.724846,0.0
1,0.0,6.202532
1,0.083983,1.175765
0,0.527528,0.0
1,0.249332,1.121995
1,0.0,0.251605
1,0.0,2.654575
1,0.0,4.146919
1,0.053435,6.839695
1,0.0,4.088785
0,3.626943,0.0
1,0.0,4.031414
1,0.0,0.240069
0,5.107296,0.0
0,0.261976,0.0
0,3.535354,0.0
0,4.69428,0.0
1,0.0,0.298084
0,0.913655,0.0
1,0.0,1.314554
1,0.0,1.375921
0,3.908629,0.0
0,1.271394,0.0
0,1.428571,0.0
1,0.0,5.03856
0,6.350365,0.0
1,0.0,2.141176
1,0.0,4.228935
0,1.956088,0.0
0,1.99187,0.0
0,0.264951,0.0
0,1.073013,0.0
0,3.678344,0.0
0,2.498462,0.0
0,3.514644,0.0
0,6.90583,0.0
1,0.086366,0.345466
1,0.0,2.539683
1,0.0,3.428571
0,1.029634,0.0
0,1.249142,0.0
1,0.0,3.684211
0,1.98783,0.0
1,0.0,8.919668
0,1.301394,0.0
1,0.526316,1.578947
1,0.454545,8.409091
0,1.39477,0.0
0,0.269231,0.0
0,6.206897,0.0
1,0.0,0.297293
0,2.092154,0.0
0,0.487805,0.0
0,2.253219,0.0
1,0.0,4.416404
0,2.745098,0.0
0,0.786913,0.0
0,1.417722,0.0
0,1.25,0.208333
0,1.620253,0.0
1,0.041574,1.174462
1,0.0,5.628655
1,0.0,0.302321
1,0.0,3.414634
1,0.0,2.956259
1,0.0,0.433287
0,0.476852,0.009732
0,2.629834,0.0
1,0.0,1.435897
1,0.092105,1.888158
0,2.578269,0.0
1,0.0,5.794033
0,2.804548,0.0
1,0.046636,3.730846
0,2.115942,0.0
0,6.127321,0.0
0,1.202454,0.0
0,3.593583,0.0
1,0.135982,0.556291
1,0.0,0.748663
1,0.0,0.249888
1,0.0,5.32207
0,4.269377,0.0
0,2.849285,0.0
0,2.641509,0.0
1,0.075148,2.104133
0,3.189066,0.0
0,2.232558,0.0
0,1.268116,0.0
0,1.434846,0.0
1,0.02871,0.574202
0,3.363636,0.090909
1,0.0,3.36
0,0.444344,0.0
0,1.724692,0.0
0,0.654588,0.0
0,1.330798,0.0
1,0.147679,0.590717
0,0.333598,0.0
0,1.135135,0.0
1,0.0,0.609579
0,2.834008,0.0
1,0.0,4.107579
0,1.256732,0.0
1,0.0,3.87234
1,0.0,4.192708
1,0.0,1.518987
0,0.448862,0.0
1,0.103169,2.063375
0,0.645823,0.0
0,2.908012,0.0
0,1.330454,0.0
0,1.914692,0.018957
1,0.0,1.6
1,0.803095,1.38207
1,0.029295,0.585897
1,0.0,1.07221
0,3.284182,0.0
1,0.0,0.253012
1,0.0,3.840399
1,0.0,2.285714
1,0.517241,0.862069
1,0.091013,1.16041
1,0.0,0.578273
1,0.0,3.421053
1,0.0,6.168582
0,1.37931,0.0
1,0.043037,1.032893
1,0.0,2.646048
1,0.131951,1.583412
1,0.051002,4.794171
1,0.327759,1.404682
0,2.205148,0.0
1,0.0,8.066581
1,0.267686,4.282983
0,1.69145,0.0
1,0.0,4.038462
0,1.860941,0.0
0,0.581085,0.0
1,0.0,1.328363
1,0.062865,3.268972
0,0.757901,0.144893
0,3.760965,0.076754
1,0.0,0.271537
0,1.016598,0.0
1,0.0,2.65943
0,5.618729,0.0
1,0.031724,0.85656
0,0.942308,0.0
1,0.370931,2.649508
0,2.976421,0.0
0,2.77533,0.0
1,0.0,3.702479
0,2.634731,0.0
1,0.030422,0.273794
1,0.0,0.339933
0,4.132231,0.0
1,0.0,0.27001
0,3.032929,0.0
0,0.684498,0.0
0,2.418047,0.0
1,0.0,9.956459
1,0.0,2.759212
1,0.0,1.387835
1,0.0,5.121951
0,0.337102,0.0
0,3.669124,0.0
0,1.026895,0.0
1,0.0,4.361776
1,0.0,1.728395
1,0.0,2.503193
0,3.426573,0.0
0,2.911153,0.0
1,0.0,6.829268
0,2.52505,0.0
0,2.346369,0.0
0,0.542846,0.0
1,0.0,5.424084
0,2.417127,0.0
0,0.489701,0.0
0,3.16654,0.0
1,0.0,0.801194
1,0.0,0.508629
0,3.415233,0.0
1,0.0,2.234043
1,0.0,3.189873
1,0.0,1.929825
0,6.390041,0.0
1,0.176156,1.981755
0,1.286247,0.160781
1,0.0,2.68714
1,0.0,1.021484
1,0.246046,0.902168
0,0.947226,0.0
0,1.600398,0.0
1,0.31746,5.714286
1,0.0,2.770563
1,0.0,2.142857
1,0.0,5.714286
0,1.226054,0.0
0,0.639004,0.0
1,0.0,1.456816
0,5.448228,0.0
0,3.245033,0.0
0,0.654206,0.0
0,3.626943,0.0
0,1.471748,0.0
0,1.386861,0.0
0,0.341186,0.0
1,0.0,1.904762
0,0.623392,0.0
1,0.0,2.13615
1,0.0,5.532646
0,1.115538,0.092961
0,0.944085,0.0
1,0.0,0.58264
0,1.446748,0.0
0,4.060773,0.0
0,0.27541,0.0
0,1.791045,0.0
1,0.0,1.048518
1,0.297872,0.893617
0,2.224184,0.0
0,1.099579,0.0
0,3.777778,0.0
1,0.282543,0.706357
0,1.202749,0.0
0,0.734523,0.0
1,0.0,3.243902
1,0.0,1.917808
1,0.0,10.989011
0,0.515337,0.0
1,0.0,0.276908
0,7.288503,0.0
0,1.785714,0.0
1,0.0,0.436137
0,0.393812,0.0
1,0.0,1.196581
1,0.0,1.679605
1,0.0,9.108911
0,1.33122,0.0
1,0.0,1.891892
0,0.883937,0.0
1,0.0,0.758294
0,1.379127,0.0
1,0.0,2.25
1,0.0,13.105229
0,0.883838,0.0
1,0.0,3.763441
0,5.801298,0.13979
0,0.452342,0.0
0,1.126194,0.0
1,0.0,2.502629
1,0.0,2.079208
1,0.0,1.362335
0,2.31405,0.0
1,0.0,4.386921
1,0.0,1.482908
1,0.0,8.695652
1,0.0,2.426343
0,0.693625,0.0
0,1.100833,0.021585
0,0.643337,0.0
0,1.265537,0.0
0,2.084367,0.0
0,1.763566,0.0
0,0.447315,0.0
0,2.673797,0.0
0,0.442688,0.110672
1,0.024735,1.335689
0,3.692661,0.0
0,1.201717,0.0
0,3.865624,0.193281
1,0.0,10.193165
0,2.410442,0.0
1,0.0,0.299092
1,0.0,2.730819
1,0.03493,2.759481
1,0.0,0.303085
0,1.519324,0.007167
0,0.517879,0.0
0,1.185527,0.0
0,2.000381,0.0
1,0.050179,8.681004
1,0.0,3.816605
0,4.160839,0.0
1,0.0,3.895796
1,0.0,4.04842
1,0.0,2.624035
0,1.522659,0.0
0,2.086093,0.0
1,0.0,3.317536
1,0.0,4.0
1,0.0,0.723514
1,0.0,0.294892
1,0.0,3.215548
0,1.543807,0.0
0,0.607265,0.0
0,6.443515,0.0
0,0.736674,0.0
1,0.0,2.612753
0,3.148426,0.0
0,3.792049,0.0
1,0.0,0.283353
1,0.0,4.028777
0,0.444523,0.395131
1,0.127854,4.347032
0,3.307087,0.047929
0,1.855928,0.0
1,0.0,0.756757
0,1.046338,0.0
0,3.749485,0.0
1,0.0,10.132939
1,0.0,0.222134
1,0.0,1.914337
0,1.218905,0.0
0,0.472773,0.0
0,2.359551,0.157303
0,0.761697,0.0
0,3.994812,0.0
1,0.0,13.190955
0,0.446735,0.0
1,0.0,0.970297
1,0.0,2.117647
1,0.0,3.514644
1,0.0,3.261231
1,0.074707,0.971185
0,2.791411,0.0
0,4.767025,0.0
1,0.0,5.530864
0,0.808107,0.143663
1,0.0,8.298969
0,2.78649,0.0
0,1.295297,0.0
0,0.594433,0.0
1,0.0,4.908836
0,0.419397,0.0
1,0.0,0.485549
1,0.0,1.688782
0,0.957031,0.0
1,0.0,7.042254
1,0.089543,2.059482
0,2.214839,0.0
0,0.570295,0.0
1,0.033302,0.366318
1,0.0,1.04112
0,0.649351,0.0
0,2.815356,0.0
1,0.0,2.851324
1,0.0,2.046432
0,3.267504,0.0
1,0.0,0.282448
0,0.904127,0.0
0,1.470781,0.0
0,1.185771,0.0
1,0.0,0.24841
1,0.0,0.278284
0,0.234198,0.0
0,2.167577,0.0
1,0.0,5.204461
1,0.0,1.812005
0,3.559322,0.0
1,0.0,0.245112
1,0.0,5.448393
1,0.0,0.274824
0,2.845528,0.0
0,1.530984,0.0
1,0.0,6.542056
0,1.501976,0.0
1,0.0,0.29101
0,2.160494,0.0
1,0.836653,6.135458
1,0.0,3.925234
1,0.0,4.633094
0,0.831683,0.0
0,2.916667,0.0
1,0.0,3.234917
0,2.545455,0.0
1,0.0,8.252632
0,3.190883,0.0
0,0.995181,0.016867
0,3.353293,0.0
1,0.0,9.985141
0,0.270531,0.0
1,0.0,2.709677
0,3.494303,0.0
1,0.0,3.230769
0,1.979103,0.0
1,0.0,9.239598
1,0.0,1.913595
0,0.868127,0.0
0,1.069285,0.0
0,0.189036,0.037807
1,0.0,1.498873
0,0.363535,0.0
1,0.0,1.760355
0,2.044791,0.0
0,1.372549,0.0
0,1.201144,0.0
1,0.197601,4.248412
0,2.064897,0.0
0,0.422961,0.0
0,1.279546,0.0
1,0.0,0.26091
0,0.748663,0.0
1,0.0,2.734672
0,0.432099,0.0
0,6.666667,0.0
1,0.0,2.189944
0,1.259748,0.0
0,0.87218,0.0
0,0.116764,0.0
0,0.480782,0.0
0,2.587269,0.0
0,0.79256,0.113223
1,0.0,1.382979
1,0.130233,5.730233
1,0.0,8.796791
1,0.0,4.569733
0,0.53898,0.0
0,0.232429,0.0
0,1.060606,0.0
0,1.642764,0.0
0,0.735874,0.0
1,0.0,9.610788
0,5.544554,0.0
1,0.0,1.710794
0,2.996656,0.0
1,0.0,4.755358
1,0.0,2.522059
1,0.0,5.368315
1,0.0,3.139013
1,0.0,7.666667
0,16.793893,0.0
0,5.800377,0.0
0,0.876827,0.0
0,2.668361,0.0
1,0.0,2.167183
1,0.0,1.431227
0,0.627803,0.0
1,0.136054,5.306122
1,0.0,2.779783
1,0.0,4.899329
0,1.863118,0.0
0,1.905941,0.0
1,0.0,3.018868
0,1.597893,0.614574
0,1.486034,0.0
1,0.056818,2.102273
1,0.0,2.68018
0,4.214047,0.0
1,0.0,3.373494
1,0.0,2.02381
1,0.0,3.004292
0,5.16129,0.0
1,0.0,3.104213
0,0.452708,0.0
0,0.89172,0.0
1,0.0,0.272153
0,0.451289,0.0
1,0.0,0.164392
0,0.740153,0.0
1,0.39886,1.063628
1,0.0,0.299305
1,0.0,2.385321
0,3.060109,0.0
1,0.0,4.334365
0,0.55968,0.0
1,0.529634,0.706179
0,3.187984,0.135659
0,2.417962,0.0
0,5.533597,0.184453
0,2.273782,0.0
0,0.698877,0.07488
1,0.0,0.251535
1,0.0,0.2595
1,0.0,2.372881
0,3.146067,0.0
1,0.0,0.283976
0,2.022613,0.0
1,0.12362,1.143488
1,0.0,1.762392
0,1.505376,0.0
1,0.0,4.097561
0,1.640625,0.0
0,1.362007,0.0
1,0.0,9.218107
0,4.917355,0.0
1,0.0,1.3101
1,0.0,2.809542
1,0.0,2.416999
0,1.471264,0.0
1,0.0,9.522431
1,0.197223,0.253572
1,0.0,0.155211
1,0.0,2.876712
0,6.167401,0.0
0,3.021583,0.0
1,0.0,1.927409
1,0.0,5.25
0,3.962264,0.0
0,5.62249,0.0
0,2.918332,0.0
0,0.527581,0.0
1,0.0,2.478261
0,0.373188,0.0
1,0.076066,0.72263
1,0.0,4.120953
0,2.1875,0.0
1,0.0,2.485207
0,0.694115,0.0
1,0.0,0.245902
1,0.0,0.220097
0,2.578947,0.0
1,0.650155,1.517028
1,0.0,0.292377
1,0.0,2.310867
0,1.187159,0.0
1,0.0,2.471627
0,1.920274,0.0
0,0.514301,0.0
1,0.490798,1.104294
0,1.326595,0.0
0,0.433362,0.0
0,2.661913,0.0
0,2.163355,0.0
0,0.770077,0.0
1,0.0,1.865112
1,0.0,2.094017
0,4.111392,0.0
0,1.582517,0.0
0,1.699393,0.0
1,0.0,1.693548
0,0.497316,0.0
0,0.592509,0.088876
0,2.933644,0.0
0,2.139738,0.0
1,0.0,3.040474
0,5.6,0.35
1,0.095759,4.213406
0,0.692849,0.0
1,0.0,0.287327
1,0.0,0.293604
0,5.163934,0.0
1,0.197382,0.225579
0,0.566681,0.0
0,1.223776,0.0
1,0.068712,0.755828
1,0.0,0.303907
1,0.0,0.245974
0,5.52139,0.0
1,0.0,2.540323
0,0.79827,0.0
0,1.147541,0.0
1,0.196353,9.032258
0,1.346154,0.0
0,1.643836,0.0
0,0.242713,0.0
1,0.0,2.124431
1,0.0,1.902564
0,1.84934,0.0
0,1.964147,0.05456
1,0.019084,5.973282
1,0.0,0.222458
0,2.51928,0.0
0,2.101751,0.0
0,1.473684,0.0
1,0.0,2.389078
0,0.605187,0.0
1,0.0,0.230263
0,4.682274,0.0
0,4.216867,0.0
1,0.0,3.161698
0,3.735499,0.0
0,2.153846,0.0
0,0.14218,0.0
0,0.185697,0.0
0,0.756484,0.0
0,2.830882,0.0
1,0.0,2.666667
1,0.228099,1.491415
0,2.346939,0.0
0,1.638796,0.0
1,0.0,0.610869
1,0.056101,0.196353
0,1.564246,0.0
0,1.644782,0.0
1,0.0,5.729705
0,1.914894,0.0
1,0.0,10.138675
0,2.543143,0.0
1,0.0,8.651685
1,0.0,10.151057
0,2.83237,0.202312
1,0.0,6.222222
0,2.083137,0.0
0,1.993671,0.0
0,1.891892,0.0
0,0.435233,0.0
1,0.0,2.436709
0,0.61773,0.0
0,0.790274,0.0
1,0.0,2.070666
0,0.687398,0.0
0,1.676647,0.0
1,0.0,1.650295
1,0.0,1.592661
1,0.0,17.818182
0,1.325853,0.007206
1,0.0,1.782178
0,0.136786,0.0
1,0.0,0.264026
0,4.889952,0.0
1,0.0,4.66978
0,3.231899,0.0
0,0.907278,0.0
0,4.06639,0.0
0,2.052535,0.684178
0,0.569106,0.0
0,1.578491,0.0
0,3.414634,0.0
0,6.135458,0.0
0,0.844067,0.0
1,0.0,0.202044
0,0.702635,0.0
0,0.94568,0.0
0,0.651003,0.0
0,8.200837,0.0
0,3.888889,0.0
0,0.272135,0.0
1,0.0,4.463768
0,1.933702,0.0
0,1.529657,0.0
1,0.0,2.862454
1,0.219534,1.09767
1,0.0,2.048193
1,0.0,9.853372
1,0.0,0.429942
1,0.0,4.025559
0,1.898543,0.0
1,0.0,0.277091
1,0.0,0.253394
0,4.974619,0.0
0,3.897912,0.0
1,0.0,2.058824
0,2.726008,0.0
1,0.0,9.226869
0,0.365392,0.109618
1,0.0,2.35514
1,0.0,3.389199
1,0.0,0.720059
0,0.943114,0.0
0,5.083415,0.0
1,0.15501,0.335855
1,0.0,0.506787
0,4.375,0.0
0,0.597619,0.0
0,2.519685,0.0
1,0.260384,4.035958
1,0.0,2.626026
0,1.932246,0.0
0,3.776978,0.251799
0,2.234043,0.0
0,0.988823,0.0
1,0.0,3.246377
1,0.0,4.711538
1,0.0,9.346049
0,1.178947,0.0
1,0.93147,2.608117
1,0.0,3.60179
1,0.0,4.117647
0,0.860479,0.172096
0,0.625931,0.0
0,3.288591,0.0
0,5.090909,0.0
0,1.703854,0.0
0,0.667939,0.0
0,2.204724,0.0
0,2.829871,0.0
0,1.411226,0.0
0,1.732283,0.0
0,1.156675,0.028212
0,5.283019,0.0
1,0.0,7.889688
0,4.129293,0.0
1,0.034924,1.559953
1,0.0,7.734807
0,5.661765,0.0
1,0.156076,0.780379
0,0.402685,0.0
1,0.075553,0.906638
1,0.0,2.106319
1,0.0,0.246587
1,0.0,3.783784
1,0.067584,0.979966
1,0.0,9.824561
0,1.578947,0.0
1,0.0,2.404908
0,4.013491,0.0
0,1.867845,0.0
1,0.593047,2.106339
1,0.0,1.142339
0,4.16476,0.0
0,0.768884,0.0
1,0.0,0.170316
0,2.197802,0.0
0,1.5427,0.0
1,0.0,1.931034
1,0.0,2.190923
0,1.236203,0.0
1,0.323326,1.616628
1,0.0,0.758123
1,0.364478,0.931443
1,0.0,1.693189
1,0.0,2.437137
0,1.154163,0.0
0,5.065789,0.0
0,6.268657,0.0
1,0.461645,0.826102
0,1.673035,0.034144
1,0.603448,1.810345
1,0.016659,1.765826
0,6.593407,0.0
0,2.127411,0.0
1,0.0,8.440367
1,0.0,1.396509
1,0.0,2.227273
1,0.0,1.489362
1,0.0,0.281454
1,0.155096,0.310192
1,0.0,9.758179
0,0.71497,0.0
1,0.0,0.299252
1,0.0,7.7
0,3.148789,0.0
0,1.276208,0.0
0,0.974639,0.0
1,0.16,1.12
1,0.0,4.622642
0,0.813953,0.0
0,0.981308,0.0
0,5.856031,0.0
0,1.301017,0.0
0,4.0,0.0
0,3.172805,0.0
0,0.419162,0.0
1,0.33123,3.312303
1,0.0,0.277136
0,0.365535,0.73107
0,2.461281,0.0
0,1.75,0.017157
1,0.0,2.40404
1,0.0,0.412331
0,1.501788,0.0
0,0.596488,0.0
1,0.189959,2.184532
1,0.702733,1.769846
1,0.0,2.425409
0,3.230769,0.0
0,11.233914,0.0
1,0.112495,0.67497
1,0.106936,0.384968
0,0.93178,0.0
1,0.0,8.040541
0,6.015625,0.0
1,0.0,0.248007
1,0.0,0.493432
0,0.709117,0.0
0,0.311804,0.14391
0,1.906383,0.0
0,0.556537,0.0
1,0.0,0.296087
0,2.647564,0.0
0,4.673295,0.0
0,1.141925,0.0
0,0.377757,0.0
1,0.0,0.195667
0,1.30031,0.0
0,1.564626,0.0
1,0.0,4.970414
0,2.615193,0.0
0,1.900883,0.095044
1,0.156951,0.51009
1,0.290155,2.611399
1,0.0,0.949153
0,0.854155,0.0
1,0.0,2.428286
0,1.654064,0.0
0,3.017241,0.0
0,0.672,0.0
0,2.028781,0.014089
1,0.0,18.701299
0,2.680281,0.029781
1,0.188425,1.884253
0,1.920095,0.0
0,0.703979,0.0
1,0.0,4.278438
0,4.161526,0.0
0,0.591074,0.0
1,0.0,2.318841
0,4.132841,0.0
1,0.025321,1.696509
1,0.0,9.083216
0,2.585752,0.0
1,0.0,0.295307
0,3.093923,0.0
0,0.722791,0.034974
0,2.365364,0.0
0,1.137472,0.0
0,0.455137,0.091027
0,0.429887,0.0
1,0.0,2.886598
0,1.25,0.0
1,0.144543,0.557522
1,0.059047,0.531421
1,0.0,3.564356
1,0.0,9.682997
0,2.453749,0.340798
1,0.0,1.920904
0,1.272406,0.0
1,0.0,2.445415
1,0.0,7.167235
1,0.0,7.2
1,0.0,1.135903
1,0.106181,0.743269
1,0.0,8.245839
1,0.0,1.84763
1,0.0,9.165303
1,0.622914,1.557286
0,0.743494,0.074349
0,0.454545,0.0
0,3.099388,0.0
0,1.577869,0.0
0,3.230769,0.0
1,0.0,2.219873
0,1.920314,0.0
0,0.910165,0.0
1,0.0,0.272949
0,6.113537,0.0
0,4.414414,0.0
1,0.0,1.33758
1,0.0,2.434783
1,0.0,2.751843
0,0.954003,0.0
1,0.0,1.505376
0,0.878378,0.0
1,0.0,1.051314
1,0.0,6.086957
1,0.0,4.202212
1,0.105382,0.869402
0,1.298624,0.0
0,1.157025,0.0
1,0.0,3.07451
0,2.046784,0.0
1,0.238704,2.26769
1,0.180925,5.536314
0,1.220159,0.0
0,4.624625,0.0
0,2.562092,0.0
0,2.060141,0.0
0,0.513552,0.0
1,0.0,7.424242
1,0.0,6.857143
0,1.95258,0.0
0,2.169014,0.197183
1,0.273171,1.502439
1,0.477002,0.795003
1,0.0,0.622683
0,0.077973,0.0
0,1.689962,0.0
0,5.650224,0.0
1,0.0,3.141655
1,0.0,0.797569
1,0.030494,1.128294
1,0.761165,1.794175
1,0.0,8.440367
0,0.547451,0.0
0,0.352336,0.0
0,3.803056,0.0
0,1.479915,0.0
1,0.0,2.191781
1,0.0,2.121212
0,1.178699,0.0
1,0.0,0.778739
0,2.266501,0.0
0,4.7343,0.0
1,0.0,2.909091
0,2.364865,0.0
1,0.91653,2.520458
1,0.0,1.532567
1,0.233879,1.45005
0,2.258065,0.0
0,1.337336,0.0
0,3.333333,0.0
1,0.0,4.127764
1,0.0,2.311558
0,0.447106,0.391218
0,0.270444,0.0
0,0.878018,0.0
1,0.0,0.725389
1,0.0,1.815562
1,0.0,0.296359
0,1.170191,0.028197
1,0.0,0.855397
0,0.884876,0.0
0,4.057971,0.0
0,0.484429,0.0
0,5.992218,0.0
0,1.129733,0.0
0,0.670498,0.0
0,0.818713,0.0
1,0.0,0.284891
0,3.442623,0.0
0,3.888889,0.0
0,4.878049,0.0
1,0.0,1.375045
0,1.527273,0.0
1,0.0,2.716418
0,0.32851,0.0
0,1.473684,0.0
1,0.0,2.996942
1,0.0,2.919431
0,0.748663,0.0
1,0.173053,1.211372
1,0.0,2.279693
0,0.833532,0.0
1,0.038346,0.766913
0,0.468192,0.0
0,2.002488,0.0
1,0.142566,1.283096
0,2.284997,0.0
1,0.0,1.459716
1,0.0,0.966301
0,1.022727,0.0
1,0.062978,3.7157
1,0.0,0.190217
0,1.126158,0.741269
1,0.0,1.488144
1,0.0,0.217927
0,7.304348,0.0
0,0.859528,0.0
0,3.435583,0.0
0,1.031161,0.0
1,0.0,1.353093
0,0.37775,0.0
0,2.910798,0.0
1,0.0,0.267729
1,0.0,3.575313
0,0.456919,0.0
1,0.0,2.362345
0,0.460526,0.0
1,0.060293,0.663221
0,1.826392,0.0
1,0.042156,4.046974
1,0.0,5.657782
0,5.431343,0.0
0,0.818713,0.0
1,0.162413,7.470998
1,0.0,1.536926
0,1.170499,0.0
1,0.0,2.316785
0,2.697495,0.0
1,0.358515,8.066581
1,0.193995,0.646651
0,2.032668,0.0
1,0.095825,1.437372
1,0.0,3.66127
1,0.804991,0.804991
0,0.560641,0.0
0,2.746781,0.0
0,3.029613,0.0
1,0.0,2.024472
0,0.595745,0.0
0,0.541586,0.090264
1,0.0,2.877698
1,0.0,4.45328
0,0.563948,0.422961
0,2.556391,0.0
0,2.164948,0.0
0,0.968974,0.066826
0,0.652213,0.0
0,1.054393,0.0
1,0.0,0.218579
1,0.0,0.735391
0,1.070106,0.117043
0,0.722892,0.0
0,0.401235,0.0
0,0.898876,0.024969
0,1.971461,0.0
0,8.868778,0.0
0,3.264746,0.0
0,3.507973,0.0
0,0.980163,0.0
0,0.89694,0.015464
0,1.537128,0.0
0,1.156657,0.0
0,0.560897,0.0
1,0.0,2.21831
0,2.774287,0.0
0,5.872801,0.0
0,1.08797,0.0
1,0.530303,0.984848
0,1.635622,0.01543
1,0.0,3.935135
0,5.978648,0.0
0,2.841328,0.0
1,0.0,4.394619
0,1.25817,0.0
0,2.555411,0.0
0,0.342997,0.0
1,0.0,3.398058
0,5.244957,0.0
1,0.0,6.395939
0,2.00303,0.0
1,0.0,6.111111
1,0.0,0.258263
1,0.0,8.106152
0,0.966767,0.0
0,0.364601,0.0
1,0.076965,0.307861
0,2.204724,0.0
0,1.09375,0.0
1,0.0,3.23475
1,0.0,1.484099
1,0.0,2.425743
0,0.77634,0.0
1,0.0,0.41708
1,0.0,0.298295
0,3.436989,0.0
1,0.0,2.015597
0,3.349282,0.0
0,1.473684,0.0
0,2.592593,0.0
1,0.0,2.1875
1,0.0,5.957447
1,0.0,0.288214
1,0.0,0.809249
0,9.376147,0.0
0,3.260274,0.0
1,0.0,0.258501
0,3.2,0.0
1,0.0,0.199099
1,0.0,3.535354
1,0.0,0.254893
0,1.382568,0.030056
1,0.0,1.538462
0,0.954545,0.0
0,1.988247,0.0
0,1.240214,0.0
1,0.0,5.76779
1,0.128988,0.322469
1,0.0,3.236301
1,0.0,5.953361
0,1.364744,0.0
0,0.922858,0.024942
0,0.486836,0.0
0,1.37931,0.0
0,4.975321,0.0
0,1.790281,0.644501
0,3.862069,0.0
1,0.0,2.564103
1,0.0,6.032846
0,1.548546,0.0
0,2.322275,0.0
1,0.0,7.165354
0,2.603306,0.0
0,2.033898,0.0
1,0.0,5.033015
0,6.3,0.0
0,1.33758,0.0
0,1.636691,0.0
0,1.707317,0.426829
1,0.077752,1.150728
0,2.661331,0.0
1,0.0,0.818713
1,0.0,1.012048
0,5.61554,0.023545
1,0.014362,1.522364
1,0.263724,0.565124
1,0.0,9.810219
1,0.0,1.989664
0,2.171665,0.0
1,0.0,16.084408
0,0.932988,0.0
1,0.0,9.882353
1,0.0,0.246154
1,0.0,2.8051
0,6.232877,0.0
1,0.0,1.387856
1,0.0,2.632197
1,0.057995,1.391881
1,0.0,5.762712
0,1.821731,0.0
0,5.862413,0.139581
1,0.559116,0.780162
1,0.054443,0.644241
1,0.0,2.92581
1,0.0,2.529224
0,2.992874,0.0
0,1.421976,0.258541
0,0.702443,0.0
1,0.0,1.12337
1,0.0,0.954743
1,0.0,2.657177
0,0.367492,0.0
0,0.592878,0.0
0,0.4,0.0
0,3.794773,0.0
0,2.047158,0.0
1,0.0,0.901288
0,1.223697,0.135966
0,0.874146,0.0
1,0.094723,1.705007
0,1.876676,0.187668
0,2.374894,0.0
1,0.115037,0.805259
0,0.379583,0.0
0,0.994567,0.117008
0,1.347468,0.0
0,1.171395,0.073212
1,0.144479,0.794634
1,0.0,1.116032
0,1.553398,0.0
1,0.124113,0.446809
0,4.570185,0.0
0,0.192206,0.0
0,2.535397,0.0
1,0.0,2.568807
1,0.0,3.065134
0,4.40806,0.0
1,0.0,2.897801
1,0.0,7.159091
0,1.464435,0.195258
1,0.0,4.754717
0,1.70913,0.0
0,0.702106,0.0
0,6.062356,0.0
0,0.625254,0.0
1,0.0,2.5
0,2.662441,0.0
1,0.167064,0.668258
1,0.431766,1.942945
1,0.0,2.539683
0,6.277174,0.0
1,0.0,2.079676
1,0.06422,0.642202
0,3.087587,0.0
0,1.177885,0.0
1,0.0,10.015221
0,4.196185,0.0
0,1.187279,0.0
1,0.0,11.326861
1,0.0,5.336323
0,1.149111,0.574555
0,2.636535,0.087884
0,2.659314,0.0
1,0.19814,0.509503
0,4.343972,0.0
1,0.064665,1.293303
0,5.992218,0.0
0,2.068966,0.0
1,0.0,0.27627
0,1.721311,0.0
0,0.403071,0.0
1,0.0,0.280467
0,0.616062,0.0
1,0.0,0.301345
0,5.885886,0.0
1,0.0,2.098093
0,5.727273,0.0
0,3.716908,0.0
1,0.018349,4.733945
1,0.0,5.764706
1,0.0,5.758355
1,0.551181,2.61811
0,3.195021,0.0
0,1.07989,0.0
0,0.389249,0.0
1,0.0,4.768856
0,3.004292,0.0
0,1.064401,0.0
1,0.531659,0.289338
1,0.0,0.271889
1,0.095223,0.703186
0,4.068376,0.0
0,0.654937,0.028476
0,2.130435,0.0
1,0.0,2.308438
0,0.471548,0.0
0,2.153846,0.0
0,5.368732,0.0
1,0.0,1.318977
0,5.109489,0.0
1,0.0,4.563407
0,2.339332,0.0
1,0.0,4.255583
